id_token,token_e,company_name,earnings_day,filing_date,fiscal_period,fiscal_year
87,CSCO,"CISCO SYSTEMS, INC.",2023-02-20,2023-02-21,Q2,2023
87,CSCO,"CISCO SYSTEMS, INC.",2022-11-21,2022-11-22,Q1,2023
87,CSCO,"CISCO SYSTEMS, INC.",2022-09-07,2022-09-08,FY,2022
87,CSCO,"CISCO SYSTEMS, INC.",2022-05-24,2022-05-25,Q3,2022
87,CSCO,"CISCO SYSTEMS, INC.",2022-02-21,2022-02-22,Q2,2022
88,TXN,TEXAS INSTRUMENTS INC,2024-04-23,2024-04-24,Q1,2024
88,TXN,TEXAS INSTRUMENTS INC,2024-02-01,2024-02-02,FY,2023
88,TXN,TEXAS INSTRUMENTS INC,2023-10-24,2023-10-25,Q3,2023
88,TXN,TEXAS INSTRUMENTS INC,2023-07-25,2023-07-26,Q2,2023
88,TXN,TEXAS INSTRUMENTS INC,2023-04-25,2023-04-26,Q1,2023
88,TXN,TEXAS INSTRUMENTS INC,2023-02-02,2023-02-03,FY,2022
88,TXN,TEXAS INSTRUMENTS INC,2022-10-25,2022-10-26,Q3,2022
88,TXN,TEXAS INSTRUMENTS INC,2022-07-26,2022-07-27,Q2,2022
88,TXN,TEXAS INSTRUMENTS INC,2022-04-26,2022-04-27,Q1,2022
88,TXN,TEXAS INSTRUMENTS INC,2022-02-03,2022-02-04,FY,2021
89,SEDG,"SOLAREDGE TECHNOLOGIES, INC.",2024-02-25,2024-02-26,FY,2023
89,SEDG,"SOLAREDGE TECHNOLOGIES, INC.",2023-11-05,2023-11-06,Q3,2023
89,SEDG,"SOLAREDGE TECHNOLOGIES, INC.",2023-08-06,2023-08-07,Q2,2023
89,SEDG,"SOLAREDGE TECHNOLOGIES, INC.",2023-05-07,2023-05-08,Q1,2023
89,SEDG,"SOLAREDGE TECHNOLOGIES, INC.",2023-02-21,2023-02-22,FY,2022
89,SEDG,"SOLAREDGE TECHNOLOGIES, INC.",2022-11-07,2022-11-08,Q3,2022
89,SEDG,"SOLAREDGE TECHNOLOGIES, INC.",2022-08-03,2022-08-04,Q2,2022
89,SEDG,"SOLAREDGE TECHNOLOGIES, INC.",2022-05-03,2022-05-04,Q1,2022
89,SEDG,"SOLAREDGE TECHNOLOGIES, INC.",2022-02-21,2022-02-22,FY,2021
90,FICO,FAIR ISAAC CORP,2024-01-24,2024-01-25,Q1,2024
90,FICO,FAIR ISAAC CORP,2023-11-07,2023-11-08,FY,2023
90,FICO,FAIR ISAAC CORP,2023-08-01,2023-08-02,Q3,2023
90,FICO,FAIR ISAAC CORP,2023-04-26,2023-04-27,Q2,2023
90,FICO,FAIR ISAAC CORP,2023-01-25,2023-01-26,Q1,2023
90,FICO,FAIR ISAAC CORP,2022-11-08,2022-11-09,FY,2022
90,FICO,FAIR ISAAC CORP,2022-08-02,2022-08-03,Q3,2022
90,FICO,FAIR ISAAC CORP,2022-04-26,2022-04-27,Q2,2022
90,FICO,FAIR ISAAC CORP,2022-01-26,2022-01-27,Q1,2022
91,NEE,NEXTERA ENERGY INC,2024-04-22,2024-04-23,Q1,2024
91,NEE,NEXTERA ENERGY INC,2024-02-15,2024-02-16,FY,2023
91,NEE,NEXTERA ENERGY INC,2023-11-06,2023-11-07,Q3,2023
91,NEE,NEXTERA ENERGY INC,2023-07-25,2023-07-26,Q2,2023
91,NEE,NEXTERA ENERGY INC,2023-04-25,2023-04-26,Q1,2023
91,NEE,NEXTERA ENERGY INC,2023-02-16,2023-02-17,FY,2022
91,NEE,NEXTERA ENERGY INC,2022-11-02,2022-11-03,Q3,2022
91,NEE,NEXTERA ENERGY INC,2022-07-26,2022-07-27,Q2,2022
91,NEE,NEXTERA ENERGY INC,2022-04-21,2022-04-22,Q1,2022
91,NEE,NEXTERA ENERGY INC,2022-02-17,2022-02-18,FY,2021
92,KMI,"KINDER MORGAN, INC.",2024-02-19,2024-02-20,FY,2023
92,KMI,"KINDER MORGAN, INC.",2023-10-22,2023-10-23,Q3,2023
92,KMI,"KINDER MORGAN, INC.",2023-07-20,2023-07-21,Q2,2023
92,KMI,"KINDER MORGAN, INC.",2023-04-20,2023-04-21,Q1,2023
92,KMI,"KINDER MORGAN, INC.",2023-02-07,2023-02-08,FY,2022
92,KMI,"KINDER MORGAN, INC.",2022-10-20,2022-10-21,Q3,2022
92,KMI,"KINDER MORGAN, INC.",2022-07-21,2022-07-22,Q2,2022
92,KMI,"KINDER MORGAN, INC.",2022-04-21,2022-04-22,Q1,2022
92,KMI,"KINDER MORGAN, INC.",2022-02-06,2022-02-07,FY,2021
93,SPSC,SPS COMMERCE INC,2024-02-20,2024-02-21,FY,2023
93,SPSC,SPS COMMERCE INC,2023-10-25,2023-10-26,Q3,2023
93,SPSC,SPS COMMERCE INC,2023-07-26,2023-07-27,Q2,2023
93,SPSC,SPS COMMERCE INC,2023-04-25,2023-04-26,Q1,2023
93,SPSC,SPS COMMERCE INC,2023-02-20,2023-02-21,FY,2022
93,SPSC,SPS COMMERCE INC,2022-10-26,2022-10-27,Q3,2022
93,SPSC,SPS COMMERCE INC,2022-07-26,2022-07-27,Q2,2022
93,SPSC,SPS COMMERCE INC,2022-04-28,2022-04-29,Q1,2022
93,SPSC,SPS COMMERCE INC,2022-02-21,2022-02-22,FY,2021
94,SNA,Snap-on Inc,2024-04-17,2024-04-18,Q1,2024
94,SNA,Snap-on Inc,2024-02-15,2024-02-16,FY,2023
94,SNA,Snap-on Inc,2023-10-18,2023-10-19,Q3,2023
94,SNA,Snap-on Inc,2023-07-19,2023-07-20,Q2,2023
94,SNA,Snap-on Inc,2023-04-19,2023-04-20,Q1,2023
94,SNA,Snap-on Inc,2023-02-08,2023-02-09,FY,2022
94,SNA,Snap-on Inc,2022-10-19,2022-10-20,Q3,2022
94,SNA,Snap-on Inc,2022-07-20,2022-07-21,Q2,2022
94,SNA,Snap-on Inc,2022-04-20,2022-04-21,Q1,2022
95,EME,"EMCOR Group, Inc.",2024-04-24,2024-04-25,Q1,2024
95,EME,"EMCOR Group, Inc.",2024-02-27,2024-02-28,FY,2023
95,EME,"EMCOR Group, Inc.",2023-10-25,2023-10-26,Q3,2023
95,EME,"EMCOR Group, Inc.",2023-07-26,2023-07-27,Q2,2023
95,EME,"EMCOR Group, Inc.",2023-04-26,2023-04-27,Q1,2023
95,EME,"EMCOR Group, Inc.",2023-02-22,2023-02-23,FY,2022
95,EME,"EMCOR Group, Inc.",2022-10-26,2022-10-27,Q3,2022
95,EME,"EMCOR Group, Inc.",2022-07-27,2022-07-28,Q2,2022
95,EME,"EMCOR Group, Inc.",2022-04-27,2022-04-28,Q1,2022
95,EME,"EMCOR Group, Inc.",2022-02-23,2022-02-24,FY,2021
96,FDX,FEDEX CORP,2024-03-20,2024-03-21,Q3,2024
96,FDX,FEDEX CORP,2023-12-18,2023-12-19,Q2,2024
96,FDX,FEDEX CORP,2023-09-19,2023-09-20,Q1,2024
96,FDX,FEDEX CORP,2023-07-16,2023-07-17,FY,2023
96,FDX,FEDEX CORP,2023-03-15,2023-03-16,Q3,2023
96,FDX,FEDEX CORP,2022-12-19,2022-12-20,Q2,2023
96,FDX,FEDEX CORP,2022-09-21,2022-09-22,Q1,2023
96,FDX,FEDEX CORP,2022-07-17,2022-07-18,FY,2022
96,FDX,FEDEX CORP,2022-03-16,2022-03-17,Q3,2022
97,TXRH,"Texas Roadhouse, Inc.",2024-02-22,2024-02-23,FY,2023
97,TXRH,"Texas Roadhouse, Inc.",2023-11-02,2023-11-03,Q3,2023
97,TXRH,"Texas Roadhouse, Inc.",2023-08-03,2023-08-04,Q2,2023
97,TXRH,"Texas Roadhouse, Inc.",2023-05-04,2023-05-05,Q1,2023
97,TXRH,"Texas Roadhouse, Inc.",2023-02-23,2023-02-24,FY,2022
97,TXRH,"Texas Roadhouse, Inc.",2022-11-03,2022-11-04,Q3,2022
97,TXRH,"Texas Roadhouse, Inc.",2022-08-04,2022-08-05,Q2,2022
97,TXRH,"Texas Roadhouse, Inc.",2022-05-05,2022-05-06,Q1,2022
97,TXRH,"Texas Roadhouse, Inc.",2022-02-24,2022-02-25,FY,2021
99,MA,Mastercard Inc,2024-02-12,2024-02-13,FY,2023
99,MA,Mastercard Inc,2023-10-25,2023-10-26,Q3,2023
99,MA,Mastercard Inc,2023-07-26,2023-07-27,Q2,2023
99,MA,Mastercard Inc,2023-04-26,2023-04-27,Q1,2023
99,MA,Mastercard Inc,2023-02-13,2023-02-14,FY,2022
99,MA,Mastercard Inc,2022-10-26,2022-10-27,Q3,2022
99,MA,Mastercard Inc,2022-07-27,2022-07-28,Q2,2022
99,MA,Mastercard Inc,2022-04-27,2022-04-28,Q1,2022
99,MA,Mastercard Inc,2022-02-10,2022-02-11,FY,2021
100,SBUX,STARBUCKS CORP,2024-01-29,2024-01-30,Q1,2024
100,SBUX,STARBUCKS CORP,2023-11-16,2023-11-17,FY,2023
100,SBUX,STARBUCKS CORP,2023-07-31,2023-08-01,Q3,2023
100,SBUX,STARBUCKS CORP,2023-05-01,2023-05-02,Q2,2023
100,SBUX,STARBUCKS CORP,2023-02-01,2023-02-02,Q1,2023
100,SBUX,STARBUCKS CORP,2022-11-17,2022-11-18,FY,2022
100,SBUX,STARBUCKS CORP,2022-08-01,2022-08-02,Q3,2022
100,SBUX,STARBUCKS CORP,2022-05-02,2022-05-03,Q2,2022
100,SBUX,STARBUCKS CORP,2022-01-31,2022-02-01,Q1,2022
101,KSS,KOHLS Corp,2024-03-20,2024-03-21,FY,2024
101,KSS,KOHLS Corp,2023-11-29,2023-11-30,Q3,2024
101,KSS,KOHLS Corp,2023-08-30,2023-08-31,Q2,2024
101,KSS,KOHLS Corp,2023-05-31,2023-06-01,Q1,2024
101,KSS,KOHLS Corp,2023-03-15,2023-03-16,FY,2023
101,KSS,KOHLS Corp,2022-11-30,2022-12-01,Q3,2023
101,KSS,KOHLS Corp,2022-08-31,2022-09-01,Q2,2023
101,KSS,KOHLS Corp,2022-06-01,2022-06-02,Q1,2023
101,KSS,KOHLS Corp,2022-03-16,2022-03-17,FY,2022
102,NOVT,NOVANTA INC,2024-02-27,2024-02-28,FY,2023
102,NOVT,NOVANTA INC,2023-11-06,2023-11-07,Q3,2023
102,NOVT,NOVANTA INC,2023-08-07,2023-08-08,Q2,2023
102,NOVT,NOVANTA INC,2023-05-08,2023-05-09,Q1,2023
102,NOVT,NOVANTA INC,2023-02-28,2023-03-01,FY,2022
102,NOVT,NOVANTA INC,2022-11-07,2022-11-08,Q3,2022
102,NOVT,NOVANTA INC,2022-05-09,2022-05-10,Q1,2022
102,NOVT,NOVANTA INC,2022-02-28,2022-03-01,FY,2021
103,EXC,EXELON CORP,2024-02-20,2024-02-21,FY,2023
103,EXC,EXELON CORP,2023-11-01,2023-11-02,Q3,2023
103,EXC,EXELON CORP,2023-08-01,2023-08-02,Q2,2023
103,EXC,EXELON CORP,2023-05-02,2023-05-03,Q1,2023
103,EXC,EXELON CORP,2023-02-13,2023-02-14,FY,2022
103,EXC,EXELON CORP,2022-11-02,2022-11-03,Q3,2022
103,EXC,EXELON CORP,2022-08-02,2022-08-03,Q2,2022
103,EXC,EXELON CORP,2022-05-08,2022-05-09,Q1,2022
103,EXC,EXELON CORP,2022-02-24,2022-02-25,FY,2021
105,C,CITIGROUP INC,2024-02-22,2024-02-23,FY,2023
105,C,CITIGROUP INC,2023-11-02,2023-11-03,Q3,2023
105,C,CITIGROUP INC,2023-08-03,2023-08-04,Q2,2023
105,C,CITIGROUP INC,2023-05-04,2023-05-05,Q1,2023
105,C,CITIGROUP INC,2023-02-26,2023-02-27,FY,2022
105,C,CITIGROUP INC,2022-11-03,2022-11-04,Q3,2022
105,C,CITIGROUP INC,2022-08-03,2022-08-04,Q2,2022
105,C,CITIGROUP INC,2022-05-08,2022-05-09,Q1,2022
105,C,CITIGROUP INC,2022-02-27,2022-02-28,FY,2021
106,MCD,MCDONALDS CORP,2024-02-21,2024-02-22,FY,2023
106,MCD,MCDONALDS CORP,2023-11-01,2023-11-02,Q3,2023
106,MCD,MCDONALDS CORP,2023-08-01,2023-08-02,Q2,2023
106,MCD,MCDONALDS CORP,2023-05-03,2023-05-04,Q1,2023
106,MCD,MCDONALDS CORP,2023-02-23,2023-02-24,FY,2022
106,MCD,MCDONALDS CORP,2022-11-06,2022-11-07,Q3,2022
106,MCD,MCDONALDS CORP,2022-08-03,2022-08-04,Q2,2022
106,MCD,MCDONALDS CORP,2022-05-01,2022-05-02,Q1,2022
106,MCD,MCDONALDS CORP,2022-02-23,2022-02-24,FY,2021
107,F,FORD MOTOR CO,2024-02-06,2024-02-07,FY,2023
107,F,FORD MOTOR CO,2023-07-27,2023-07-28,Q2,2023
107,F,FORD MOTOR CO,2023-05-02,2023-05-03,Q1,2023
107,F,FORD MOTOR CO,2023-02-02,2023-02-03,FY,2022
107,F,FORD MOTOR CO,2022-10-26,2022-10-27,Q3,2022
107,F,FORD MOTOR CO,2022-07-27,2022-07-28,Q2,2022
107,F,FORD MOTOR CO,2022-04-27,2022-04-28,Q1,2022
107,F,FORD MOTOR CO,2022-02-03,2022-02-04,FY,2021
108,BA,BOEING CO,2024-04-23,2024-04-24,Q1,2024
108,BA,BOEING CO,2024-01-30,2024-01-31,FY,2023
108,BA,BOEING CO,2023-10-24,2023-10-25,Q3,2023
108,BA,BOEING CO,2023-07-25,2023-07-26,Q2,2023
108,BA,BOEING CO,2023-04-25,2023-04-26,Q1,2023
108,BA,BOEING CO,2023-01-26,2023-01-27,FY,2022
108,BA,BOEING CO,2022-10-25,2022-10-26,Q3,2022
108,BA,BOEING CO,2022-07-26,2022-07-27,Q2,2022
108,BA,BOEING CO,2022-04-26,2022-04-27,Q1,2022
108,BA,BOEING CO,2022-01-30,2022-01-31,FY,2021
109,EXLS,"ExlService Holdings, Inc.",2024-02-28,2024-02-29,FY,2023
109,EXLS,"ExlService Holdings, Inc.",2023-10-25,2023-10-26,Q3,2023
109,EXLS,"ExlService Holdings, Inc.",2023-07-26,2023-07-27,Q2,2023
109,EXLS,"ExlService Holdings, Inc.",2023-04-26,2023-04-27,Q1,2023
109,EXLS,"ExlService Holdings, Inc.",2023-02-22,2023-02-23,FY,2022
109,EXLS,"ExlService Holdings, Inc.",2022-10-26,2022-10-27,Q3,2022
109,EXLS,"ExlService Holdings, Inc.",2022-07-27,2022-07-28,Q2,2022
109,EXLS,"ExlService Holdings, Inc.",2022-04-27,2022-04-28,Q1,2022
109,EXLS,"ExlService Holdings, Inc.",2022-02-23,2022-02-24,FY,2021
113,FTNT,"Fortinet, Inc.",2024-02-25,2024-02-26,FY,2023
113,FTNT,"Fortinet, Inc.",2023-11-06,2023-11-07,Q3,2023
113,FTNT,"Fortinet, Inc.",2023-08-06,2023-08-07,Q2,2023
113,FTNT,"Fortinet, Inc.",2023-05-07,2023-05-08,Q1,2023
113,FTNT,"Fortinet, Inc.",2023-02-23,2023-02-24,FY,2022
113,FTNT,"Fortinet, Inc.",2022-11-06,2022-11-07,Q3,2022
113,FTNT,"Fortinet, Inc.",2022-08-04,2022-08-05,Q2,2022
113,FTNT,"Fortinet, Inc.",2022-05-05,2022-05-06,Q1,2022
113,FTNT,"Fortinet, Inc.",2022-02-24,2022-02-25,FY,2021
114,GD,GENERAL DYNAMICS CORP,2024-04-23,2024-04-24,Q1,2024
114,GD,GENERAL DYNAMICS CORP,2024-02-07,2024-02-08,FY,2023
114,GD,GENERAL DYNAMICS CORP,2023-10-24,2023-10-25,Q3,2023
114,GD,GENERAL DYNAMICS CORP,2023-07-25,2023-07-26,Q2,2023
114,GD,GENERAL DYNAMICS CORP,2023-04-25,2023-04-26,Q1,2023
114,GD,GENERAL DYNAMICS CORP,2023-02-06,2023-02-07,FY,2022
114,GD,GENERAL DYNAMICS CORP,2022-10-25,2022-10-26,Q3,2022
114,GD,GENERAL DYNAMICS CORP,2022-07-26,2022-07-27,Q2,2022
114,GD,GENERAL DYNAMICS CORP,2022-04-26,2022-04-27,Q1,2022
114,GD,GENERAL DYNAMICS CORP,2022-02-08,2022-02-09,FY,2021
115,MCK,MCKESSON CORP,2024-02-07,2024-02-08,Q3,2024
115,MCK,MCKESSON CORP,2023-11-01,2023-11-02,Q2,2024
115,MCK,MCKESSON CORP,2023-08-01,2023-08-02,Q1,2024
115,MCK,MCKESSON CORP,2023-05-08,2023-05-09,FY,2023
115,MCK,MCKESSON CORP,2023-02-01,2023-02-02,Q3,2023
115,MCK,MCKESSON CORP,2022-11-01,2022-11-02,Q2,2023
115,MCK,MCKESSON CORP,2022-08-03,2022-08-04,Q1,2023
115,MCK,MCKESSON CORP,2022-05-08,2022-05-09,FY,2022
115,MCK,MCKESSON CORP,2022-02-02,2022-02-03,Q3,2022
116,UUUU,ENERGY FUELS INC,2024-02-22,2024-02-23,FY,2023
116,UUUU,ENERGY FUELS INC,2023-11-05,2023-11-06,Q3,2023
116,UUUU,ENERGY FUELS INC,2023-08-03,2023-08-04,Q2,2023
116,UUUU,ENERGY FUELS INC,2023-05-04,2023-05-05,Q1,2023
116,UUUU,ENERGY FUELS INC,2023-03-07,2023-03-08,FY,2022
116,UUUU,ENERGY FUELS INC,2022-11-03,2022-11-04,Q3,2022
116,UUUU,ENERGY FUELS INC,2022-08-04,2022-08-05,Q2,2022
116,UUUU,ENERGY FUELS INC,2022-05-15,2022-05-16,Q1,2022
116,UUUU,ENERGY FUELS INC,2022-03-14,2022-03-15,FY,2021
117,PATH,"UiPath, Inc.",2024-03-26,2024-03-27,FY,2024
117,PATH,"UiPath, Inc.",2023-12-03,2023-12-04,Q3,2024
117,PATH,"UiPath, Inc.",2023-09-06,2023-09-07,Q2,2024
117,PATH,"UiPath, Inc.",2023-06-01,2023-06-02,Q1,2024
117,PATH,"UiPath, Inc.",2023-03-23,2023-03-24,FY,2023
117,PATH,"UiPath, Inc.",2022-12-04,2022-12-05,Q3,2023
117,PATH,"UiPath, Inc.",2022-09-07,2022-09-08,Q2,2023
117,PATH,"UiPath, Inc.",2022-06-02,2022-06-03,Q1,2023
117,PATH,"UiPath, Inc.",2022-04-03,2022-04-04,FY,2022
118,CMCSA,COMCAST CORP,2024-04-24,2024-04-25,Q1,2024
118,CMCSA,COMCAST CORP,2024-01-30,2024-01-31,FY,2023
118,CMCSA,COMCAST CORP,2023-10-25,2023-10-26,Q3,2023
118,CMCSA,COMCAST CORP,2023-07-26,2023-07-27,Q2,2023
118,CMCSA,COMCAST CORP,2023-04-26,2023-04-27,Q1,2023
118,CMCSA,COMCAST CORP,2023-02-02,2023-02-03,FY,2022
118,CMCSA,COMCAST CORP,2022-10-26,2022-10-27,Q3,2022
118,CMCSA,COMCAST CORP,2022-07-27,2022-07-28,Q2,2022
118,CMCSA,COMCAST CORP,2022-04-27,2022-04-28,Q1,2022
118,CMCSA,COMCAST CORP,2022-02-01,2022-02-02,FY,2021
119,HQY,"HEALTHEQUITY, INC.",2024-03-21,2024-03-22,FY,2024
119,HQY,"HEALTHEQUITY, INC.",2023-12-04,2023-12-05,Q3,2024
119,HQY,"HEALTHEQUITY, INC.",2023-09-04,2023-09-05,Q2,2024
119,HQY,"HEALTHEQUITY, INC.",2023-06-06,2023-06-07,Q1,2024
119,HQY,"HEALTHEQUITY, INC.",2023-03-29,2023-03-30,FY,2023
119,HQY,"HEALTHEQUITY, INC.",2022-12-07,2022-12-08,Q3,2023
119,HQY,"HEALTHEQUITY, INC.",2022-09-07,2022-09-08,Q2,2023
119,HQY,"HEALTHEQUITY, INC.",2022-06-07,2022-06-08,Q1,2023
119,HQY,"HEALTHEQUITY, INC.",2022-03-30,2022-03-31,FY,2022
120,HP,"Helmerich & Payne, Inc.",2024-04-23,2024-04-24,Q2,2024
120,HP,"Helmerich & Payne, Inc.",2024-01-28,2024-01-29,Q1,2024
120,HP,"Helmerich & Payne, Inc.",2023-11-07,2023-11-08,FY,2023
120,HP,"Helmerich & Payne, Inc.",2023-07-25,2023-07-26,Q3,2023
120,HP,"Helmerich & Payne, Inc.",2023-04-25,2023-04-26,Q2,2023
120,HP,"Helmerich & Payne, Inc.",2023-01-29,2023-01-30,Q1,2023
120,HP,"Helmerich & Payne, Inc.",2022-11-16,2022-11-17,FY,2022
120,HP,"Helmerich & Payne, Inc.",2022-07-26,2022-07-27,Q3,2022
120,HP,"Helmerich & Payne, Inc.",2022-04-26,2022-04-27,Q2,2022
120,HP,"Helmerich & Payne, Inc.",2022-01-30,2022-01-31,Q1,2022
121,HPQ,HP INC,2024-02-27,2024-02-28,Q1,2024
121,HPQ,HP INC,2023-12-17,2023-12-18,FY,2023
121,HPQ,HP INC,2023-09-10,2023-09-11,Q3,2023
121,HPQ,HP INC,2023-05-30,2023-05-31,Q2,2023
121,HPQ,HP INC,2023-02-28,2023-03-01,Q1,2023
121,HPQ,HP INC,2022-12-05,2022-12-06,FY,2022
121,HPQ,HP INC,2022-09-01,2022-09-02,Q3,2022
121,HPQ,HP INC,2022-06-02,2022-06-03,Q2,2022
121,HPQ,HP INC,2022-03-06,2022-03-07,Q1,2022
122,MRK,"Merck & Co., Inc.",2024-02-25,2024-02-26,FY,2023
122,MRK,"Merck & Co., Inc.",2023-11-02,2023-11-03,Q3,2023
122,MRK,"Merck & Co., Inc.",2023-08-06,2023-08-07,Q2,2023
122,MRK,"Merck & Co., Inc.",2023-05-04,2023-05-05,Q1,2023
122,MRK,"Merck & Co., Inc.",2023-02-23,2023-02-24,FY,2022
122,MRK,"Merck & Co., Inc.",2022-11-02,2022-11-03,Q3,2022
122,MRK,"Merck & Co., Inc.",2022-08-04,2022-08-05,Q2,2022
122,MRK,"Merck & Co., Inc.",2022-02-24,2022-02-25,FY,2021
123,GILD,"GILEAD SCIENCES, INC.",2024-02-22,2024-02-23,FY,2023
123,GILD,"GILEAD SCIENCES, INC.",2023-11-06,2023-11-07,Q3,2023
123,GILD,"GILEAD SCIENCES, INC.",2023-08-03,2023-08-04,Q2,2023
123,GILD,"GILEAD SCIENCES, INC.",2023-05-02,2023-05-03,Q1,2023
123,GILD,"GILEAD SCIENCES, INC.",2023-02-21,2023-02-22,FY,2022
123,GILD,"GILEAD SCIENCES, INC.",2022-11-01,2022-11-02,Q3,2022
123,GILD,"GILEAD SCIENCES, INC.",2022-08-07,2022-08-08,Q2,2022
123,GILD,"GILEAD SCIENCES, INC.",2022-05-03,2022-05-04,Q1,2022
123,GILD,"GILEAD SCIENCES, INC.",2022-02-22,2022-02-23,FY,2021
125,GSHD,"Goosehead Insurance, Inc.",2024-02-21,2024-02-22,FY,2023
125,GSHD,"Goosehead Insurance, Inc.",2023-11-08,2023-11-09,Q3,2023
125,GSHD,"Goosehead Insurance, Inc.",2023-07-26,2023-07-27,Q2,2023
125,GSHD,"Goosehead Insurance, Inc.",2023-04-27,2023-04-28,Q1,2023
125,GSHD,"Goosehead Insurance, Inc.",2023-02-26,2023-02-27,FY,2022
125,GSHD,"Goosehead Insurance, Inc.",2022-10-26,2022-10-27,Q3,2022
125,GSHD,"Goosehead Insurance, Inc.",2022-07-27,2022-07-28,Q2,2022
125,GSHD,"Goosehead Insurance, Inc.",2022-04-27,2022-04-28,Q1,2022
125,GSHD,"Goosehead Insurance, Inc.",2022-02-27,2022-02-28,FY,2021
126,GGG,GRACO INC,2024-04-23,2024-04-24,Q1,2024
126,GGG,GRACO INC,2024-02-19,2024-02-20,FY,2023
126,GGG,GRACO INC,2023-10-24,2023-10-25,Q3,2023
126,GGG,GRACO INC,2023-07-25,2023-07-26,Q2,2023
126,GGG,GRACO INC,2023-04-25,2023-04-26,Q1,2023
126,GGG,GRACO INC,2023-02-20,2023-02-21,FY,2022
126,GGG,GRACO INC,2022-10-25,2022-10-26,Q3,2022
126,GGG,GRACO INC,2022-07-26,2022-07-27,Q2,2022
126,GGG,GRACO INC,2022-04-26,2022-04-27,Q1,2022
126,GGG,GRACO INC,2022-02-21,2022-02-22,FY,2021
127,HAL,HALLIBURTON CO,2024-04-23,2024-04-24,Q1,2024
127,HAL,HALLIBURTON CO,2024-02-05,2024-02-06,FY,2023
127,HAL,HALLIBURTON CO,2023-10-24,2023-10-25,Q3,2023
127,HAL,HALLIBURTON CO,2023-07-25,2023-07-26,Q2,2023
127,HAL,HALLIBURTON CO,2023-04-25,2023-04-26,Q1,2023
127,HAL,HALLIBURTON CO,2023-02-06,2023-02-07,FY,2022
127,HAL,HALLIBURTON CO,2022-10-25,2022-10-26,Q3,2022
127,HAL,HALLIBURTON CO,2022-07-21,2022-07-22,Q2,2022
127,HAL,HALLIBURTON CO,2022-04-21,2022-04-22,Q1,2022
127,HAL,HALLIBURTON CO,2022-02-03,2022-02-04,FY,2021
